,A,B,Distance
339,77647,60664,1275.9523556685854
340,77647,82482,1421.49695092542
341,77647,111861,1429.8859438221864
342,77647,114629,1394.515065630362
343,77647,116570,1616.7239329109243
344,77647,132278,1409.5059241491042
345,77647,136899,1358.8532409132256
346,77647,143362,1478.3614107257918
347,77647,143368,1494.7974970536948
348,77647,221089,1486.4361821187456
349,77647,221744,1516.444592661162
350,77647,222334,552.56111688174
351,77647,230191,734.8711011428913
352,77647,248905,1479.8066493923332
353,77647,252995,1633.8004760418667
354,77647,263092,1608.7586062992814
355,77647,263854,1530.52891498958
356,77647,265983,1517.4060444279833
357,77647,269211,1533.5048286020196
358,77647,285696,1498.6420050880006
359,77647,297115,1601.0517561792399
360,77647,304881,669.1263629742414
361,77647,316066,744.2431120176892
362,77647,316476,1440.1477977648651
363,77647,320025,1655.5924251866286
364,77647,348091,1422.8414776628465
365,77647,365324,1491.615896356563
366,77647,394254,1417.3400327201555
367,77647,415527,1319.0732276084739
368,77647,452963,1499.1788055775455
369,77647,453327,1412.7924065282914
370,77647,468864,1669.7738741722887
371,77647,483078,1428.0665792004907
372,77647,483080,1370.5441972039055
373,77647,536139,1491.6080517168114
374,77647,536821,1398.7361949582398
375,77647,541321,1478.1182290624724
376,77647,560265,1515.2875442992902
377,77647,583297,1528.613844634122
378,77647,583687,1512.3101404876575
379,77647,583787,1476.6609298671633
380,77647,589641,1495.9436592023314
381,77647,589709,1535.0429809518175
382,77647,604853,2295.329717333026
383,77647,622595,1355.5022634209006
384,77647,627915,722.4769789170241
385,77647,630059,1436.8476948036916
386,77647,631167,1630.4106326703172
387,77647,631297,1486.5663769072257
388,77647,634874,1496.3556300161822
389,77647,661145,1624.984116144144
390,77647,693072,1493.6776156272444
391,77647,764562,1041.1815405256325
392,77647,765010,1286.726239400708
393,77647,765092,1519.6975364338555
394,77647,765170,1503.5962234765623
395,77647,765262,450.10494796146247
396,77647,773072,700.7870099624585
397,77647,789018,451.70225931571423
398,77647,835244,1489.1536330470965
399,77647,837321,1279.777265119187
400,77647,902939,1462.623374538308
401,77647,925180,1249.6313815910778
402,82482,51454,1427.7168522755653
403,82482,55617,1541.143291240011
404,82482,56429,1457.8472714806403
405,82482,59899,957.597794908953
406,82482,60664,695.0589530259513
407,82482,77647,1421.293321753213
408,82482,111861,903.3571417534721
409,82482,114629,951.9209374502625
410,82482,116570,959.504719734386
411,82482,132278,920.1346644241341
412,82482,136899,1074.2284712481267
413,82482,143362,965.1468364628197
414,82482,143368,792.8691076938136
415,82482,221089,1952.4666868421075
416,82482,221744,981.9347659292887
417,82482,222334,1303.0535480234232
418,82482,230191,1356.6730345706878
419,82482,248905,978.3804534940599
420,82482,252995,2122.9899207119925
421,82482,263092,993.0341698111351
422,82482,263854,1128.8584658173197
423,82482,265983,868.1032492153992
424,82482,269211,954.9741256937308
425,82482,285696,1138.435344908624
426,82482,297115,1099.9818869859678
427,82482,304881,1579.2696441540888
428,82482,316066,1345.9311121640155
429,82482,316476,1785.538981465516
430,82482,320025,649.7281596618069
431,82482,348091,424.1797126947318
432,82482,365324,977.0071241572225
433,82482,394254,1107.0027062362976
434,82482,415527,1083.7905681727455
435,82482,452963,1095.261331819583
436,82482,453327,1771.8869816081294
437,82482,468864,2306.0845220437145
438,82482,483078,1472.5448381707022
439,82482,483080,992.1411524608102
440,82482,536139,825.1261657287238
441,82482,536821,432.6534819495977
442,82482,541321,891.5111459654566
443,82482,560265,1161.5010336641158
444,82482,583297,866.0355854289072
445,82482,583687,839.1789620085999
446,82482,583787,993.1287807461115
447,82482,589641,969.7888038766026
448,82482,589709,923.0666454067706
449,82482,604853,2766.678916818656
450,82482,622595,1078.2664231929477
451,82482,627915,1559.3093899966057
452,82482,630059,504.0727198242664
453,82482,631167,2709.387653473977
454,82482,631297,774.6403931628313
455,82482,634874,1088.0573285984713
456,82482,661145,2654.1876511724117
457,82482,693072,739.9869632419752
458,82482,764562,1536.0246201319976
459,82482,765010,403.0876516259988
460,82482,765092,832.8452381400434
461,82482,765170,802.3400512791164
462,82482,765262,1533.2043258461886
463,82482,773072,1319.6138761007317
464,82482,789018,1288.2158084845157
465,82482,835244,709.8659719665052
466,82482,837321,697.5765318899395
