,origin,destination,count
1051,60750105002.,60750117002.,112
29731,60759809001.,60750209001.,96
1005,60750105002.,60750101011.,83
173,60750101011.,60750610003.,82
28264,60750615012.,60750610003.,80
3354,60750117002.,60750105002.,74
29525,60759809001.,60750123013.,73
28227,60750615012.,60750258002.,69
27328,60750610003.,60750615012.,68
5755,60750123013.,60750610003.,65
3338,60750117002.,60750101011.,65
3627,60750117002.,60750611012.,64
29974,60759809001.,60750615012.,63
27345,60750610003.,60759809001.,63
29732,60759809001.,60750209002.,61
3388,60750117002.,60750117004.,60
13,60750101011.,60750105001.,59
14,60750101011.,60750105002.,57
3381,60750117002.,60750112002.,56
29962,60759809001.,60750610003.,55
29502,60759809001.,60750117003.,52
29958,60759809001.,60750607032.,52
29730,60759809001.,60750208022.,50
29727,60759809001.,60750208012.,50
29718,60759809001.,60750206012.,48
14235,60750176023.,60750610003.,47
29030,60750615071.,60750117002.,46
26888,60750610003.,60750101011.,45
29734,60759809001.,60750209004.,44
29670,60759809001.,60750176023.,44
29975,60759809001.,60750615013.,44
1046,60750105002.,60750112002.,42
29726,60759809001.,60750208011.,41
21493,60750258002.,60750615012.,41
29728,60759809001.,60750208013.,41
3409,60750117002.,60750123013.,41
3846,60750117003.,60750610003.,40
29455,60759809001.,60750101011.,39
39,60750101011.,60750117002.,39
3631,60750117002.,60750615012.,39
29671,60759809001.,60750176031.,38
29497,60759809001.,60750112002.,38
21506,60750258002.,60759809001.,38
29005,60750615071.,60750105002.,37
1020,60750105002.,60750105001.,37
3393,60750117002.,60750119021.,36
28432,60750615013.,60750610003.,35
894,60750105001.,60750101011.,35
3630,60750117002.,60750615011.,35
28179,60750615012.,60750176023.,34
7742,60750128021.,60750117002.,34
3809,60750117003.,60750258002.,34
29691,60759809001.,60750180002.,33
3643,60750117002.,60750615071.,33
4337,60750119021.,60750117002.,33
27844,60750615011.,60750117002.,33
3385,60750117002.,60750117001.,33
4407,60750119021.,60750610003.,32
151,60750101011.,60750258002.,32
29749,60759809001.,60750214002.,32
3378,60750117002.,60750111021.,32
408,60750102021.,60750101011.,31
3358,60750117002.,60750106003.,31
29679,60759809001.,60750177002.,31
29717,60759809001.,60750206011.,31
27315,60750610003.,60750607032.,31
3913,60750117004.,60750117002.,31
29750,60759809001.,60750214003.,31
1234,60750105002.,60750611012.,30
1986,60750109021.,60750117002.,30
29741,60759809001.,60750211003.,30
28665,60750615031.,60750610003.,30
3914,60750117004.,60750117003.,29
3387,60750117002.,60750117003.,29
8411,60750130021.,60750105002.,29
15631,60750180002.,60750607032.,29
26952,60750610003.,60750123013.,29
29806,60759809001.,60750253004.,29
28410,60750615013.,60750258002.,29
3625,60750117002.,60750610003.,29
29706,60759809001.,60750203003.,28
29508,60759809001.,60750119021.,28
28105,60750615012.,60750123013.,28
932,60750105001.,60750117002.,28
29720,60759809001.,60750206022.,28
2711,60750111021.,60750117002.,28
3369,60750117002.,60750109022.,28
3086,60750112002.,60750610003.,28
4102,60750117004.,60750615012.,28
29796,60759809001.,60750251001.,28
21140,60750258002.,60750101011.,28
28086,60750615012.,60750117003.,28
29696,60759809001.,60750201021.,28
3632,60750117002.,60750615013.,28
1238,60750105002.,60750615011.,27
29827,60759809001.,60750258002.,27
28313,60750615013.,60750117002.,27
8247,60750130011.,60750117002.,27
14102,60750176023.,60750123013.,27
7281,60750126021.,60750117002.,27
29777,60759809001.,60750228022.,27
5759,60750123013.,60750615012.,27
3852,60750117003.,60750615012.,27
5728,60750123013.,60750258002.,27
29978,60759809001.,60750615031.,26
29766,60759809001.,60750226001.,26
7899,60750129011.,60750117002.,26
29697,60759809001.,60750201022.,26
6022,60750123023.,60750610003.,26
7015,60750125032.,60750610003.,26
29781,60759809001.,60750229011.,26
29729,60759809001.,60750208021.,26
5603,60750123013.,60750117002.,26
26932,60750610003.,60750117003.,25
3368,60750117002.,60750109021.,25
28059,60750615012.,60750105002.,25
2474,60750111011.,60750117002.,25
28085,60750615012.,60750117002.,25
5588,60750123013.,60750105002.,25
3375,60750117002.,60750111011.,24
29169,60750615071.,60750615011.,24
21192,60750258002.,60750123013.,24
29698,60759809001.,60750201023.,24
2993,60750112002.,60750117002.,24
9038,60750132004.,60750117002.,24
27425,60750611012.,60750117002.,24
14208,60750176023.,60750258002.,24
1611,60750107021.,60750117002.,24
8042,60750129021.,60750117002.,23
29503,60759809001.,60750117004.,23
3868,60750117004.,60750101011.,23
29704,60759809001.,60750203001.,23
1025,60750105002.,60750106003.,23
7418,60750127001.,60750117002.,23
28262,60750615012.,60750610001.,23
21300,60750258002.,60750176023.,23
27385,60750611012.,60750101011.,23
2082,60750109022.,60750117002.,22
29494,60759809001.,60750111021.,22
27803,60750615011.,60750101011.,22
28992,60750615071.,60750101011.,22
29545,60759809001.,60750125032.,22
15453,60750179031.,60750615011.,22
29748,60759809001.,60750214001.,22
5693,60750123013.,60750176023.,22
9398,60750134021.,60750117002.,22
5,60750101011.,60750102021.,22
29715,60759809001.,60750205002.,22
29636,60759809001.,60750164002.,22
8333,60750130012.,60750117002.,22
29799,60759809001.,60750252001.,22
1868,60750109011.,60750117002.,21
579,60750103001.,60750117002.,21
5604,60750123013.,60750117003.,21
7888,60750129011.,60750105002.,21
27399,60750611012.,60750105002.,21
29782,60759809001.,60750229012.,21
29788,60759809001.,60750229033.,21
27332,60750610003.,60750615031.,21
2973,60750112002.,60750105002.,21
28272,60750615012.,60750615013.,21
3400,60750117002.,60750121001.,21
26486,60750607032.,60750117002.,21
8830,60750131022.,60750117002.,21
126,60750101011.,60750176023.,21
27137,60750610003.,60750209001.,21
28050,60750615012.,60750101011.,21
1006,60750105002.,60750101012.,21
27079,60750610003.,60750176023.,21
29644,60759809001.,60750166021.,21
27817,60750615011.,60750105002.,21
4065,60750117004.,60750258002.,21
27564,60750611012.,60750615071.,21
29972,60759809001.,60750614022.,21
29470,60759809001.,60750105002.,20
29615,60759809001.,60750158012.,20
26620,60750607032.,60750610003.,20
186,60750101011.,60750615071.,20
29752,60759809001.,60750215002.,20
190,60750101012.,60750101011.,20
7151,60750126011.,60750117002.,20
1058,60750105002.,60750119021.,20
4411,60750119021.,60750615012.,20
28087,60750615012.,60750117004.,20
27557,60750611012.,60750615011.,20
3357,60750117002.,60750106002.,20
3773,60750117003.,60750176023.,20
29964,60759809001.,60750611012.,20
4103,60750117004.,60750615013.,20
27403,60750611012.,60750106003.,20
22327,60750264022.,60750615012.,20
29500,60759809001.,60750117001.,20
3661,60750117003.,60750105002.,20
29514,60759809001.,60750121001.,20
8490,60750130022.,60750105002.,20
3341,60750117002.,60750102011.,20
7219,60750126012.,60750117002.,20
29701,60759809001.,60750202021.,20
29756,60759809001.,60750216001.,19
9029,60750132004.,60750105002.,19
8977,60750132003.,60750117002.,19
3377,60750117002.,60750111013.,19
3353,60750117002.,60750105001.,19
7207,60750126012.,60750105002.,19
9567,60750135002.,60750117002.,19
27845,60750615011.,60750117003.,19
26955,60750610003.,60750123023.,19
8723,60750131014.,60750117002.,19
17909,60750209001.,60750228022.,19
14082,60750176023.,60750117002.,19
29170,60750615071.,60750615012.,19
3908,60750117004.,60750112002.,19
3882,60750117004.,60750105002.,19
29643,60759809001.,60750166012.,19
29647,60759809001.,60750167003.,19
1249,60750105002.,60750615071.,19
1239,60750105002.,60750615012.,19
29693,60759809001.,60750180004.,19
1232,60750105002.,60750610003.,19
177,60750101011.,60750615012.,19
4784,60750121001.,60750105002.,19
26440,60750607031.,60750615012.,19
29723,60759809001.,60750207013.,19
3091,60750112002.,60750615012.,19
10251,60750153001.,60750117002.,19
29733,60759809001.,60750209003.,19
10244,60750153001.,60750105002.,19
26931,60750610003.,60750117002.,19
28315,60750615013.,60750117004.,18
10530,60750154021.,60750117002.,18
3919,60750117004.,60750119021.,18
8157,60750129023.,60750117002.,18
28030,60750615011.,60750611012.,18
27554,60750611012.,60750610003.,18
29645,60759809001.,60750167001.,18
3445,60750117002.,60750130012.,18
29648,60759809001.,60750167004.,18
29649,60759809001.,60750168011.,18
29824,60759809001.,60750257012.,18
8426,60750130021.,60750117002.,18
365,60750102012.,60750105002.,18
28435,60750615013.,60750615012.,18
3452,60750117002.,60750131021.,18
8500,60750130022.,60750117002.,18
7325,60750126021.,60750615011.,18
29168,60750615071.,60750611012.,18
1069,60750105002.,60750123013.,18
26629,60750607032.,60750615031.,18
5580,60750123013.,60750101011.,18
27329,60750610003.,60750615013.,18
176,60750101011.,60750615011.,18
1010,60750105002.,60750102021.,18
29491,60759809001.,60750111011.,18
483,60750102021.,60750610003.,17
3925,60750117004.,60750121001.,17
3935,60750117004.,60750123013.,17
26699,60750607033.,60750610003.,17
8235,60750130011.,60750105002.,17
27099,60750610003.,60750180002.,17
21482,60750258002.,60750607032.,17
14876,60750178011.,60750123013.,17
14239,60750176023.,60750615012.,17
26933,60750610003.,60750117004.,17
3444,60750117002.,60750130011.,17
6889,60750125031.,60750610003.,17
4339,60750119021.,60750117004.,17
10101,60750152021.,60750117002.,17
27846,60750615011.,60750117004.,17
29596,60759809001.,60750152022.,17
29518,60759809001.,60750122022.,17
29786,60759809001.,60750229031.,17
28314,60750615013.,60750117003.,17
710,60750103003.,60750611012.,17
28282,60750615012.,60750615071.,17
29787,60759809001.,60750229032.,17
28275,60750615012.,60750615031.,17
1053,60750105002.,60750117004.,17
29740,60759809001.,60750211002.,17
29956,60759809001.,60750607021.,17
29772,60759809001.,60750227043.,17
3347,60750117002.,60750103003.,17
29724,60759809001.,60750207021.,17
29738,60759809001.,60750210004.,17
1008,60750105002.,60750102011.,17
29970,60759809001.,60750614013.,17
1870,60750109011.,60750117004.,17
28044,60750615011.,60750615071.,17
28034,60750615011.,60750615012.,17
27863,60750615011.,60750123013.,17
4101,60750117004.,60750615011.,16
1024,60750105002.,60750106002.,16
29768,60759809001.,60750227021.,16
3437,60750117002.,60750128021.,16
1035,60750105002.,60750109022.,16
29628,60759809001.,60750162001.,16
6005,60750123023.,60750258002.,16
29637,60759809001.,60750164003.,16
15395,60750179031.,60750176023.,16
28669,60750615031.,60750615011.,16
1430,60750106003.,60750117002.,16
28670,60750615031.,60750615012.,16
29702,60759809001.,60750202022.,16
17947,60750209001.,60759809001.,16
29027,60750615071.,60750112002.,16
1052,60750105002.,60750117003.,16
29652,60759809001.,60750168021.,16
21426,60750258002.,60750257022.,16
29544,60759809001.,60750125031.,16
29736,60759809001.,60750210002.,16
21494,60750258002.,60750615013.,16
2995,60750112002.,60750117004.,16
3328,60750117001.,60750610003.,16
3366,60750117002.,60750109011.,16
27316,60750610003.,60750607033.,16
3371,60750117002.,60750110012.,16
245,60750101021.,60750101011.,16
910,60750105001.,60750105002.,16
3345,60750117002.,60750103001.,16
27558,60750611012.,60750615012.,16
7410,60750127001.,60750105002.,16
3685,60750117003.,60750117004.,15
3683,60750117003.,60750117002.,15
8146,60750129023.,60750105002.,15
3533,60750117002.,60750176023.,15
29655,60759809001.,60750169001.,15
26891,60750610003.,60750102011.,15
27339,60750610003.,60750615071.,15
29528,60759809001.,60750123023.,15
8322,60750130012.,60750105002.,15
5600,60750123013.,60750112002.,15
1072,60750105002.,60750123023.,15
95,60750101011.,60750135003.,15
29167,60750615071.,60750610003.,15
27540,60750611012.,60750258002.,15
28644,60750615031.,60750258002.,15
29783,60759809001.,60750229013.,15
3342,60750117002.,60750102012.,15
29593,60759809001.,60750152011.,15
9067,60750132004.,60750258002.,15
29586,60759809001.,60750134021.,15
3938,60750117004.,60750123023.,15
29667,60759809001.,60750171023.,14
29597,60759809001.,60750153001.,14
27402,60750611012.,60750106002.,14
1967,60750109021.,60750105002.,14
3853,60750117003.,60750615013.,14
29694,60759809001.,60750201011.,14
29960,60759809001.,60750610001.,14
3708,60750117003.,60750123023.,14
2693,60750111021.,60750105002.,14
2254,60750110012.,60750117002.,14
14903,60750178011.,60750176023.,14
29639,60759809001.,60750165002.,14
29642,60759809001.,60750166011.,14
434,60750102021.,60750117002.,14
27427,60750611012.,60750117004.,14
15454,60750179031.,60750615012.,14
29653,60759809001.,60750168022.,14
28091,60750615012.,60750119021.,14
27866,60750615011.,60750123023.,14
3649,60750117003.,60750101011.,14
174,60750101011.,60750611012.,14
29714,60759809001.,60750205001.,14
29805,60759809001.,60750253003.,14
3344,60750117002.,60750102022.,14
1034,60750105002.,60750109021.,14
3441,60750117002.,60750129021.,14
3442,60750117002.,60750129022.,14
29753,60759809001.,60750215003.,14
29798,60759809001.,60750251003.,14
26943,60750610003.,60750121001.,14
29800,60759809001.,60750252002.,14
28266,60750615012.,60750611012.,14
4811,60750121001.,60750123013.,14
29031,60750615071.,60750117003.,14
10012,60750152011.,60750117002.,14
3450,60750117002.,60750131013.,14
316,60750102011.,60750117002.,14
28259,60750615012.,60750607031.,14
29725,60759809001.,60750207022.,14
10324,60750153002.,60750117002.,14
5633,60750123013.,60750125032.,14
29743,60759809001.,60750212001.,14
8020,60750129012.,60750610003.,13
29735,60759809001.,60750210001.,13
29785,60759809001.,60750229022.,13
14061,60750176023.,60750105002.,13
29617,60759809001.,60750158021.,13
29678,60759809001.,60750177001.,13
7978,60750129012.,60750117002.,13
9467,60750134021.,60750615071.,13
29959,60759809001.,60750607033.,13
8478,60750130021.,60750610003.,13
9473,60750135001.,60750105002.,13
4096,60750117004.,60750610003.,13
5915,60750123023.,60750117003.,13
5898,60750123023.,60750105002.,13
7476,60750127002.,60750117002.,13
10159,60750152022.,60750117002.,13
14936,60750178011.,60750615012.,13
9681,60750135003.,60750117002.,13
29774,60759809001.,60750228012.,13
18675,60750214002.,60750610003.,13
27147,60750610003.,60750211003.,13
27426,60750611012.,60750117003.,13
21317,60750258002.,60750180002.,13
28270,60750615012.,60750615011.,13
26927,60750610003.,60750112002.,13
29032,60750615071.,60750117004.,13
28231,60750615012.,60750264022.,13
22661,60750301023.,60750166021.,13
26625,60750607032.,60750615012.,13
27420,60750611012.,60750112002.,13
3238,60750117001.,60750119021.,13
24229,60750328012.,60750166012.,13
3635,60750117002.,60750615031.,13
170,60750101011.,60750607031.,13
352,60750102011.,60750610003.,13
28108,60750615012.,60750123023.,13
28084,60750615012.,60750117001.,13
28582,60750615031.,60750123013.,13
3339,60750117002.,60750101012.,13
3430,60750117002.,60750126022.,13
28568,60750615031.,60750117002.,13
307,60750102011.,60750105002.,13
21177,60750258002.,60750117003.,13
28555,60750615031.,60750105002.,13
265,60750101021.,60750117002.,13
1012,60750105002.,60750103001.,12
29775,60759809001.,60750228013.,12
7847,60750128022.,60750117002.,12
29737,60759809001.,60750210003.,12
3443,60750117002.,60750129023.,12
3348,60750117002.,60750104011.,12
27136,60750610003.,60750208022.,12
5700,60750123013.,60750178011.,12
29784,60759809001.,60750229021.,12
28433,60750615013.,60750611012.,12
26487,60750607032.,60750117003.,12
3233,60750117001.,60750117002.,12
3343,60750117002.,60750102021.,12
29051,60750615071.,60750123013.,12
8582,60750131011.,60750117002.,12
661,60750103002.,60750615011.,12
27231,60750610003.,60750257022.,12
7712,60750128013.,60750615011.,12
27234,60750610003.,60750258002.,12
27331,60750610003.,60750615022.,12
28260,60750615012.,60750607032.,12
29751,60759809001.,60750215001.,12
29969,60759809001.,60750614012.,12
3439,60750117002.,60750129011.,12
26938,60750610003.,60750119021.,12
27314,60750610003.,60750607031.,12
5934,60750123023.,60750123013.,12
5605,60750123013.,60750117004.,12
26615,60750607032.,60750607031.,12
4110,60750117004.,60750615071.,12
29485,60759809001.,60750109022.,12
7,60750101011.,60750103001.,12
21217,60750258002.,60750129023.,12
7827,60750128021.,60750611012.,12
4098,60750117004.,60750611012.,12
2306,60750110012.,60750615012.,12
134,60750101011.,60750178011.,12
15455,60750179031.,60750615013.,12
29573,60759809001.,60750131021.,12
2219,60750110011.,60750610003.,12
15634,60750180002.,60750610003.,12
3847,60750117003.,60750611012.,12
20232,60750251001.,60750228022.,12
3851,60750117003.,60750615011.,12
621,60750103001.,60750610003.,12
2064,60750109022.,60750105002.,12
7971,60750129012.,60750105002.,12
3361,60750117002.,60750107021.,12
17098,60750206011.,60750610003.,12
402,60750102012.,60750610003.,12
29537,60759809001.,60750124053.,12
12751,60750166021.,60750117002.,12
21497,60750258002.,60750615031.,12
2623,60750111013.,60750117002.,12
26361,60750607031.,60750117002.,12
2820,60750111021.,60750615071.,12
8669,60750131013.,60750105002.,12
12858,60750166021.,60750610003.,12
4896,60750121001.,60750610003.,12
4862,60750121001.,60750176023.,12
1102,60750105002.,60750130021.,12
24956,60750426012.,60750331004.,12
1200,60750105002.,60750258002.,12
14083,60750176023.,60750117003.,12
4385,60750119021.,60750178011.,12
22777,60750302012.,60750117002.,12
3372,60750117002.,60750110021.,12
374,60750102012.,60750117002.,12
22338,60750264022.,60759809001.,12
1852,60750109011.,60750105002.,12
4333,60750119021.,60750112002.,12
994,60750105001.,60750611012.,11
7398,60750126022.,60750610003.,11
7725,60750128021.,60750105002.,11
3902,60750117004.,60750111011.,11
7256,60750126012.,60750611012.,11
3412,60750117002.,60750123023.,11
1913,60750109011.,60750611012.,11
623,60750103001.,60750611012.,11
4027,60750117004.,60750176023.,11
755,60750104012.,60750101011.,11
3697,60750117003.,60750121001.,11
2331,60750110021.,60750117002.,11
4336,60750119021.,60750117001.,11
1242,60750105002.,60750615031.,11
4393,60750119021.,60750258002.,11
1064,60750105002.,60750121001.,11
3230,60750117001.,60750112002.,11
3624,60750117002.,60750610001.,11
3622,60750117002.,60750607032.,11
3574,60750117002.,60750258002.,11
3456,60750117002.,60750132003.,11
5763,60750123013.,60750615031.,11
5914,60750123023.,60750117002.,11
1050,60750105002.,60750117001.,11
5928,60750123023.,60750122022.,11
3446,60750117002.,60750130021.,11
6936,60750125032.,60750123013.,11
681,60750103003.,60750117002.,11
3429,60750117002.,60750126021.,11
1,60750101011.,60750101012.,11
18013,60750209002.,60759809001.,11
27101,60750610003.,60750180004.,11
18448,60750212001.,60750117002.,11
29501,60759809001.,60750117002.,11
29535,60759809001.,60750124051.,11
17084,60750206011.,60750301011.,11
27842,60750615011.,60750112002.,11
29558,60759809001.,60750128021.,11
27839,60750615011.,60750111021.,11
29576,60759809001.,60750132002.,11
27132,60750610003.,60750208011.,11
27398,60750611012.,60750105001.,11
12047,60750163002.,60750168012.,11
29618,60759809001.,60750158022.,11
11163,60750157022.,60750117002.,11
28411,60750615013.,60750264022.,11
10161,60750152022.,60750117004.,11
29461,60759809001.,60750102022.,11
16562,60750203001.,60750610003.,11
13845,60750171023.,60750117002.,11
28035,60750615011.,60750615013.,11
28037,60750615011.,60750615031.,11
28080,60750615012.,60750112002.,11
14093,60750176023.,60750121001.,11
29179,60750615071.,60750615061.,11
14178,60750176023.,60750178011.,11
15707,60750180003.,60750256004.,11
28119,60750615012.,60750125031.,11
14351,60750176031.,60750258002.,11
29016,60750615071.,60750109021.,11
28327,60750615013.,60750123013.,11
28937,60750615061.,60750610003.,11
14974,60750178013.,60750118001.,11
15325,60750179031.,60750117002.,11
29660,60759809001.,60750170003.,11
28928,60750615061.,60750258002.,11
29722,60759809001.,60750207012.,11
21350,60750258002.,60750209001.,11
8866,60750131022.,60750615071.,11
8915,60750132002.,60750117002.,11
499,60750102022.,60750105002.,11
55,60750101011.,60750123013.,11
8676,60750131013.,60750117002.,11
41,60750101011.,60750117004.,11
27088,60750610003.,60750177002.,11
8583,60750131011.,60750117003.,11
29973,60759809001.,60750615011.,11
26137,60750607011.,60750610003.,11
29719,60759809001.,60750206021.,11
29712,60759809001.,60750204023.,11
29976,60759809001.,60750615021.,11
21193,60750258002.,60750123023.,11
6,60750101011.,60750102022.,11
8094,60750129022.,60750117002.,11
26567,60750607032.,60750180002.,11
29980,60759809001.,60750615033.,11
29687,60759809001.,60750178043.,11
3457,60750117002.,60750132004.,10
3468,60750117002.,60750135003.,10
28294,60750615013.,60750105002.,10
26635,60750607032.,60750615071.,10
3467,60750117002.,60750135002.,10
3419,60750117002.,60750124053.,10
27958,60750615011.,60750176023.,10
26643,60750607033.,60750105002.,10
27124,60750610003.,60750206012.,10
26967,60750610003.,60750125031.,10
26998,60750610003.,60750132003.,10
27093,60750610003.,60750178041.,10
27098,60750610003.,60750180001.,10
27820,60750615011.,60750106003.,10
27320,60750610003.,60750611012.,10
27274,60750610003.,60750311001.,10
27229,60750610003.,60750257012.,10
27213,60750610003.,60750253003.,10
27123,60750610003.,60750206011.,10
27210,60750610003.,60750252004.,10
3000,60750112002.,60750119021.,10
3340,60750117002.,60750101021.,10
28969,60750615062.,60750610003.,10
29685,60759809001.,60750178041.,10
29699,60759809001.,60750202011.,10
29700,60759809001.,60750202012.,10
1160,60750105002.,60750176023.,10
29721,60759809001.,60750207011.,10
29742,60759809001.,60750211004.,10
29746,60759809001.,60750213001.,10
29747,60759809001.,60750213002.,10
29755,60759809001.,60750215005.,10
56,60750101011.,60750123023.,10
29770,60759809001.,60750227041.,10
29778,60759809001.,60750228031.,10
29779,60759809001.,60750228032.,10
1009,60750105002.,60750102012.,10
29968,60759809001.,60750614011.,10
29971,60759809001.,60750614021.,10
895,60750105001.,60750101012.,10
1240,60750105002.,60750615013.,10
1254,60750105002.,60759809001.,10
29658,60759809001.,60750170001.,10
2493,60750111011.,60750124051.,10
3235,60750117001.,60750117004.,10
29174,60750615071.,60750615031.,10
727,60750104011.,60750117002.,10
29277,60750615083.,60750117002.,10
3068,60750112002.,60750258002.,10
26624,60750607032.,60750615011.,10
2792,60750111021.,60750258002.,10
2476,60750111011.,60750117004.,10
29656,60759809001.,60750169002.,10
2319,60750110021.,60750105002.,10
29564,60759809001.,60750129023.,10
2230,60750110012.,60750101011.,10
152,60750101011.,60750264022.,10
29592,60759809001.,60750151003.,10
29601,60759809001.,60750154021.,10
29625,60759809001.,60750161012.,10
3477,60750117002.,60750153002.,10
8030,60750129021.,60750105002.,10
13322,60750168022.,60750117002.,10
3873,60750117004.,60750102021.,10
4988,60750121003.,60750117002.,10
12910,60750167001.,60750258002.,10
13061,60750167004.,60750610003.,10
13139,60750168011.,60750258002.,10
4796,60750121001.,60750117003.,10
26569,60750607032.,60750180004.,10
4417,60750119021.,60750615071.,10
4410,60750119021.,60750615011.,10
14053,60750176023.,60750101011.,10
4383,60750119021.,60750176023.,10
14213,60750176023.,60750264022.,10
2,60750101011.,60750101021.,10
15451,60750179031.,60750611012.,10
15913,60750201011.,60750615071.,10
16177,60750201022.,60759809001.,10
12245,60750164002.,60750151001.,10
11886,60750162001.,60759809001.,10
11842,60750162001.,60750125032.,10
9348,60750134012.,60750117002.,10
7657,60750128013.,60750105002.,10
7530,60750127003.,60750117002.,10
8618,60750131012.,60750105002.,10
8765,60750131021.,60750117002.,10
7206,60750126012.,60750105001.,10
9293,60750134011.,60750117002.,10
6324,60750124051.,60750124053.,10
5624,60750123013.,60750123023.,10
6025,60750123023.,60750615012.,10
9463,60750134021.,60750615011.,10
9665,60750135003.,60750101011.,10
5758,60750123013.,60750615011.,10
10607,60750154022.,60750117002.,10
11363,60750158022.,60750105002.,10
17591,60750208012.,60750611012.,10
855,60750104022.,60750610003.,10
25388,60750476001.,60750117003.,10
23768,60750313022.,60750308004.,10
25185,60750451001.,60750157021.,10
21181,60750258002.,60750119021.,10
3705,60750117003.,60750123013.,10
19273,60750227041.,60750610003.,10
21405,60750258002.,60750251003.,10
19466,60750228013.,60759809001.,10
29684,60759809001.,60750178032.,9
25020,60750426023.,60750117002.,9
10089,60750152012.,60750611012.,9
18970,60750217003.,60750157021.,9
9781,60750151001.,60750117002.,9
29682,60759809001.,60750178013.,9
5767,60750123013.,60750615071.,9
26980,60750610003.,60750128021.,9
9608,60750135002.,60750135001.,9
29695,60759809001.,60750201012.,9
5732,60750123013.,60750264022.,9
10102,60750152021.,60750117003.,9
29673,60759809001.,60750176033.,9
9480,60750135001.,60750117002.,9
1658,60750107021.,60750611012.,9
10326,60750153002.,60750117004.,9
27045,60750610003.,60750163004.,9
3676,60750117003.,60750111011.,9
1947,60750109012.,60750258002.,9
2049,60750109021.,60750610003.,9
2054,60750109021.,60750615071.,9
29590,60759809001.,60750151001.,9
3436,60750117002.,60750128013.,9
1113,60750105002.,60750132004.,9
9474,60750135001.,60750106002.,9
1100,60750105002.,60750130011.,9
1015,60750105002.,60750104011.,9
8213,60750129023.,60750258002.,9
8391,60750130012.,60750258002.,9
3476,60750117002.,60750153001.,9
26485,60750607032.,60750117001.,9
8425,60750130021.,60750117001.,9
8454,60750130021.,60750135002.,9
7399,60750126022.,60750611012.,9
26466,60750607032.,60750105002.,9
8718,60750131013.,60750615071.,9
29780,60759809001.,60750228033.,9
8720,60750131014.,60750105002.,9
26439,60750607031.,60750615011.,9
12349,60750165001.,60750117002.,9
26433,60750607031.,60750607032.,9
29769,60759809001.,60750227022.,9
1028,60750105002.,60750107021.,9
3453,60750117002.,60750131022.,9
6836,60750125031.,60750125032.,9
26696,60750607033.,60750607032.,9
26887,60750610002.,60759809001.,9
29744,60759809001.,60750212002.,9
9384,60750134012.,60750615011.,9
29739,60759809001.,60750211001.,9
9460,60750134021.,60750610003.,9
2153,60750109022.,60750611012.,9
2222,60750110011.,60750615011.,9
29567,60759809001.,60750130021.,9
27392,60750611012.,60750103001.,9
3404,60750117002.,60750122022.,9
27170,60750610003.,60750226002.,9
14238,60750176023.,60750615011.,9
29117,60750615071.,60750176023.,9
4324,60750119021.,60750105002.,9
29007,60750615071.,60750106002.,9
14932,60750178011.,60750610003.,9
4105,60750117004.,60750615031.,9
3396,60750117002.,60750120011.,9
15341,60750179031.,60750123013.,9
28475,60750615021.,60750610003.,9
27206,60750610003.,60750251003.,9
4094,60750117004.,60750610001.,9
15467,60750179031.,60759809001.,9
28120,60750615012.,60750125032.,9
15476,60750180001.,60750117002.,9
15823,60750180004.,60750610003.,9
20393,60750252002.,60750610003.,9
16870,60750205001.,60750111021.,9
27851,60750615011.,60750119021.,9
825,60750104022.,60750101011.,9
18384,60750211003.,60750209004.,9
27561,60750611012.,60750615031.,9
27424,60750611012.,60750117001.,9
19112,60750226001.,60750610003.,9
3219,60750117001.,60750109011.,9
3212,60750117001.,60750105002.,9
14084,60750176023.,60750117004.,9
27109,60750610003.,60750202021.,9
12683,60750166012.,60750166021.,9
29566,60759809001.,60750130012.,9
2303,60750110012.,60750611012.,9
3433,60750117002.,60750127003.,9
4901,60750121001.,60750615012.,9
29560,60759809001.,60750129011.,9
4898,60750121001.,60750611012.,9
3432,60750117002.,60750127002.,9
3431,60750117002.,60750127001.,9
29536,60759809001.,60750124052.,9
2632,60750111013.,60750124051.,9
29526,60759809001.,60750123021.,9
27134,60750610003.,60750208013.,9
21186,60750258002.,60750121001.,9
29510,60759809001.,60750120011.,9
2964,60750112002.,60750101011.,9
4795,60750121001.,60750117002.,9
2994,60750112002.,60750117003.,9
29460,60759809001.,60750102021.,9
21178,60750258002.,60750117004.,9
3049,60750112002.,60750177001.,9
3050,60750112002.,60750178011.,9
21105,60750257022.,60750258002.,9
29395,60759803001.,60750178032.,9
26622,60750607032.,60750611012.,9
29990,60759809001.,60759803001.,9
9,60750101011.,60750103003.,9
3,60750101011.,60750102011.,9
373,60750102012.,60750117001.,9
557,60750103001.,60750101011.,9
419,60750102021.,60750105002.,9
773,60750104012.,60750117002.,9
66,60750101011.,60750126021.,9
201,60750101012.,60750105002.,9
211,60750101012.,60750117002.,9
3313,60750117001.,60750264022.,8
26444,60750607031.,60750615031.,8
5983,60750123023.,60750178011.,8
68,60750101011.,60750127001.,8
7373,60750126022.,60750135002.,8
29477,60759809001.,60750107021.,8
15156,60750178041.,60750610003.,8
13320,60750168022.,60750105002.,8
27209,60750610003.,60750252003.,8
2256,60750110012.,60750117004.,8
4813,60750121001.,60750123023.,8
26376,60750607031.,60750123013.,8
29495,60759809001.,60750111022.,8
27207,60750610003.,60750252001.,8
