,A,B,Distance
162,571770,576494,1169.054444453339
163,571770,604408,406.65233215944585
164,571770,664789,1142.8307539564414
165,571770,709855,565.1801693671795
166,571770,712680,649.1288913245206
167,571770,825580,1746.0805576900696
168,571770,835211,995.0187861398148
169,571770,864625,1282.5206716716596
170,576494,34053,1677.7969924153101
171,576494,197004,586.425755972647
172,576494,277280,1418.1918017271855
173,576494,301481,501.6110776600958
174,576494,431108,1127.9937511612043
175,576494,449396,1165.2857590788644
176,576494,451465,1051.0642949999494
177,576494,550447,558.3992248917846
178,576494,550951,1049.887866154979
179,576494,571770,1169.054444453339
180,576494,604408,1098.4805528547556
181,576494,664789,705.9589467006864
182,576494,709855,1134.109169278094
183,576494,712680,1058.0573289885085
184,576494,825580,1578.0391379269033
185,576494,835211,1429.763783155645
186,576494,864625,373.2994719575542
187,604408,34053,1266.0715580937785
188,604408,197004,1063.0838908677351
189,604408,277280,588.9751703909712
190,604408,301481,1478.411131719155
191,604408,431108,370.50307685305455
192,604408,449396,1351.968693344277
193,604408,451465,570.712907098773
194,604408,550447,1450.9586944702812
195,604408,550951,443.03912217793703
196,604408,571770,406.65233215944585
197,604408,576494,1098.4805528547556
198,604408,664789,1016.6482173682209
199,604408,709855,386.1697488235504
200,604408,712680,445.94260695147034
201,604408,825580,1570.4255920631426
202,604408,835211,1137.856079680341
203,604408,864625,1126.9507863812319
204,664789,34053,1911.490062726327
205,664789,197004,556.3966472617269
206,664789,277280,1160.2751762516725
207,664789,301481,787.6259939184943
208,664789,431108,955.6711693058321
209,664789,449396,750.5501050604295
210,664789,451465,774.5054339978341
211,664789,550447,778.5222888150751
212,664789,550951,780.2314132184301
213,664789,571770,1142.8307539564414
214,664789,576494,705.9589467006864
215,664789,604408,1016.6482173682209
216,664789,709855,814.848165425606
217,664789,712680,780.7146507255886
218,664789,825580,1100.6118280727399
219,664789,835211,1634.1161978260275
220,664789,864625,741.1669140225426
221,709855,34053,1265.5005593569886
222,709855,197004,1033.0141551250297
223,709855,277280,594.72590539137
224,709855,301481,1333.8056996162304
225,709855,431108,288.3182286107546
226,709855,449396,1151.346442813224
227,709855,451465,543.019706172855
228,709855,550447,1328.4520289527072
229,709855,550951,446.3552426597657
230,709855,571770,565.1801693671795
231,709855,576494,1134.109169278094
232,709855,604408,386.1697488235504
233,709855,664789,814.848165425606
234,709855,712680,475.8744651086339
235,709855,825580,1594.6475352492112
236,709855,835211,1210.6797794366123
237,709855,864625,1278.2264421920027
238,712680,34053,1230.237029705152
239,712680,197004,1059.61512447187
240,712680,277280,702.413211426282
241,712680,301481,1311.4294700556022
242,712680,431108,468.806338884206
243,712680,449396,951.9582734274894
244,712680,451465,566.248900477311
245,712680,550447,1321.3221850016512
246,712680,550951,434.006412195398
247,712680,571770,649.1288913245206
248,712680,576494,1058.0573289885085
249,712680,604408,445.94260695147034
250,712680,664789,780.7146507255886
251,712680,709855,475.8744651086339
252,712680,825580,1455.6541183758789
253,712680,835211,1234.4529896272836
254,712680,864625,984.4997141116881
255,825580,34053,2072.7497050217667
256,825580,197004,1535.1566064198723
257,825580,277280,1823.786052821272
258,825580,301481,1314.676230075398
259,825580,431108,1489.697071422414
260,825580,449396,1146.9363803833962
261,825580,451465,1372.4918419650853
262,825580,550447,1439.334383785036
263,825580,550951,1441.1933276031882
264,825580,571770,1746.0805576900696
265,825580,576494,1578.0391379269033
266,825580,604408,1570.4255920631426
267,825580,664789,1100.6118280727399
268,825580,709855,1594.6475352492112
269,825580,712680,1455.6541183758789
270,825580,835211,2240.2221574893592
271,825580,864625,1313.1375114764596
272,835211,34053,754.9494995933175
273,835211,197004,1349.5484934583255
274,835211,277280,955.6795722249274
275,835211,301481,1912.8519628799236
276,835211,431108,1228.1354342949974
277,835211,449396,1982.9801377220622
278,835211,451465,1252.5134811333755
