,A,B,Distance
439,869156.0,907466.0,1237125.8049359699
440,881294.0,6773.0,1129197.4379290969
441,881294.0,151125.0,1218003.5670688667
442,881294.0,198441.0,1332332.7799467489
443,881294.0,282354.0,1112642.8867770426
444,881294.0,326349.0,1293019.1449249273
445,881294.0,394249.0,1931407.085361629
446,881294.0,453866.0,1201714.7412405517
447,881294.0,485100.0,1554959.0647578402
448,881294.0,564042.0,1546038.6904974007
449,881294.0,620523.0,1196953.3275452415
450,881294.0,657479.0,1287100.0810845946
451,881294.0,715029.0,1359235.028575449
452,881294.0,717276.0,1201148.0642044472
453,881294.0,722114.0,1279003.670774073
454,881294.0,738295.0,1216446.4393854907
455,881294.0,747857.0,1164376.4139562931
456,881294.0,772649.0,1189789.050762188
457,881294.0,821899.0,5953186.899543711
458,881294.0,839469.0,937204.0251572592
459,881294.0,869156.0,1509782.4753747655
460,881294.0,904330.0,1219556.9498473876
461,881294.0,907466.0,957893.6773543237
462,904330.0,6773.0,1186826.912727393
463,904330.0,151125.0,1282799.7691747486
464,904330.0,198441.0,1421488.8862470377
465,904330.0,282354.0,1197898.5071847378
466,904330.0,326349.0,1386337.9767234947
467,904330.0,394249.0,1952841.123581181
468,904330.0,453866.0,1278209.1933086866
469,904330.0,485100.0,1576696.6502345828
470,904330.0,564042.0,1589318.0543000358
471,904330.0,620523.0,1286517.8820436317
472,904330.0,657479.0,1337481.5454427742
473,904330.0,715029.0,1451143.9733189584
474,904330.0,717276.0,1272685.0238609265
475,904330.0,722114.0,1308244.2654169614
476,904330.0,738295.0,1289698.009460234
477,904330.0,747857.0,1249094.5268937182
478,904330.0,772649.0,1260703.678457398
479,904330.0,821899.0,6210960.292196433
480,904330.0,839469.0,978496.21767856
481,904330.0,869156.0,1545661.904672745
482,904330.0,881294.0,1219556.9498473862
483,904330.0,907466.0,1005134.7081432627
484,907466.0,6773.0,925657.5787046764
485,907466.0,151125.0,1010116.3470390493
486,907466.0,198441.0,1096055.030348375
487,907466.0,282354.0,915340.8743704191
488,907466.0,326349.0,1067995.9871953183
489,907466.0,394249.0,1580386.3323947964
490,907466.0,453866.0,985431.6087863188
491,907466.0,485100.0,1270480.4461145794
492,907466.0,564042.0,1270001.3612709036
493,907466.0,620523.0,985514.3408236551
494,907466.0,657479.0,1060262.0901660933
495,907466.0,715029.0,1121045.3477547332
496,907466.0,717276.0,991621.4456978103
497,907466.0,722114.0,1048276.7391986258
498,907466.0,738295.0,997848.2960069549
499,907466.0,747857.0,961022.0716166758
500,907466.0,772649.0,980969.2533549148
501,907466.0,821899.0,4850916.9236832205
502,907466.0,839469.0,772600.2634012016
503,907466.0,869156.0,1237125.804935969
504,907466.0,881294.0,957893.6773543234
505,907466.0,904330.0,1005134.7081432627
