,A,B,Distance
49,198441.0,453866.0,1151.606792883872
50,198441.0,485100.0,1073.0091600860956
51,198441.0,564042.0,930.2041385435951
52,198441.0,620523.0,597.7239538391392
53,198441.0,657479.0,1104.060440909011
54,198441.0,715029.0,832.2182691214454
55,198441.0,717276.0,1789.6187439995167
56,198441.0,722114.0,1096.378204018304
57,198441.0,738295.0,839.643530617295
58,198441.0,747857.0,944.5937383464262
59,198441.0,772649.0,1291.5198124944438
60,198441.0,821899.0,925.1481341711758
61,198441.0,839469.0,1719.5941079073627
62,198441.0,869156.0,1018.5407123196918
63,198441.0,881294.0,1525.485638735979
64,198441.0,904330.0,1602.2574021963821
65,198441.0,907466.0,1837.7229269775705
66,282354.0,6773.0,1442.1200264396655
67,282354.0,151125.0,1583.9828636297666
68,282354.0,198441.0,1031.7299975322007
69,282354.0,326349.0,616.5237180406175
70,282354.0,394249.0,828.3119883791943
71,282354.0,453866.0,998.3781042243919
72,282354.0,485100.0,1061.5478149329333
73,282354.0,564042.0,766.4616717550732
74,282354.0,620523.0,896.9229274557566
75,282354.0,657479.0,1144.8372003019072
76,282354.0,715029.0,858.8854409988165
77,282354.0,717276.0,1382.9350490189142
78,282354.0,722114.0,1071.7124538636099
79,282354.0,738295.0,1089.4250245983178
80,282354.0,747857.0,342.68557609565715
81,282354.0,772649.0,1505.4605954399462
82,282354.0,821899.0,718.1486468562022
83,282354.0,839469.0,1531.7245286516854
84,282354.0,869156.0,994.2954559963758
85,282354.0,881294.0,1594.9704933426758
86,282354.0,904330.0,1591.754673622929
87,282354.0,907466.0,1519.1817168093717
88,326349.0,6773.0,1539.6735927378827
89,326349.0,151125.0,1525.9880860665776
90,326349.0,198441.0,828.7715757949455
91,326349.0,282354.0,915.8052054564456
92,326349.0,394249.0,797.453612918461
93,326349.0,453866.0,1310.5565022489611
94,326349.0,485100.0,1072.3755112408533
95,326349.0,564042.0,762.2134117423692
96,326349.0,620523.0,858.1852336281128
97,326349.0,657479.0,1129.6968433674554
98,326349.0,715029.0,260.0011429525628
99,326349.0,717276.0,1407.465287008172
100,326349.0,722114.0,1084.0392323125868
101,326349.0,738295.0,1243.683885174031
102,326349.0,747857.0,404.44081900834817
103,326349.0,772649.0,1553.3216340084243
104,326349.0,821899.0,931.594962878928
105,326349.0,839469.0,1516.1338354276986
106,326349.0,869156.0,930.8239499596347
107,326349.0,881294.0,1547.0829364213096
108,326349.0,904330.0,1564.235371031026
109,326349.0,907466.0,1482.1977617356072
110,394249.0,6773.0,1545.4993839673737
111,394249.0,151125.0,1536.2901724723151
112,394249.0,198441.0,833.6375990792768
113,394249.0,282354.0,998.6327781535821
114,394249.0,326349.0,793.0019228206502
115,394249.0,453866.0,1480.305695220277
116,394249.0,485100.0,529.3191401693174
117,394249.0,564042.0,379.58221428549365
118,394249.0,620523.0,917.1889729907823
119,394249.0,657479.0,481.0672226950523
120,394249.0,715029.0,692.1610117487272
121,394249.0,717276.0,1416.7114495673318
122,394249.0,722114.0,697.8820177312218
123,394249.0,738295.0,1313.1767498600702
124,394249.0,747857.0,735.434910728491
125,394249.0,772649.0,1563.540012991665
126,394249.0,821899.0,937.0542249607641
127,394249.0,839469.0,1526.4553510329388
128,394249.0,869156.0,339.7369528411233
129,394249.0,881294.0,1557.317570242925
130,394249.0,904330.0,1495.5596465389897
131,394249.0,907466.0,1488.502976470025
132,453866.0,6773.0,1451.070006498585
133,453866.0,151125.0,1609.230494000487
134,453866.0,198441.0,978.7249135059392
135,453866.0,282354.0,998.3781042243919
136,453866.0,326349.0,453.36899403641473
137,453866.0,394249.0,877.9838722550357
138,453866.0,485100.0,1103.9857998744076
139,453866.0,564042.0,819.9112003603724
140,453866.0,620523.0,808.0663254069093
141,453866.0,657479.0,1084.3108709451906
142,453866.0,715029.0,442.8198097968077
143,453866.0,717276.0,1386.5290505093171
144,453866.0,722114.0,1127.4370593236113
145,453866.0,738295.0,951.1448957018353
146,453866.0,747857.0,663.9680334017764
147,453866.0,772649.0,1464.8618955989202
148,453866.0,821899.0,857.0266449479369
149,453866.0,839469.0,1490.3690167053912
150,453866.0,869156.0,1037.8585358716653
151,453866.0,881294.0,1617.48080729172
152,453866.0,904330.0,1632.9917354133315
153,453866.0,907466.0,1457.858480761495
154,485100.0,6773.0,1417.7750573039082
155,485100.0,151125.0,1504.6002211193897
156,485100.0,198441.0,1024.2671287014728
