,A,B,Distance
195,92386,666126,414.23530854580537
196,92386,714724,5398.336309914946
197,92386,731431,574.5428156217372
198,92386,737894,393.2778463275399
199,92386,766298,986.4632134151612
200,92386,799150,624.6861543463826
201,92386,845797,608.5924721359851
202,92386,880657,561.1426148925815
203,92386,884138,607.4178040399916
204,92386,910187,573.5662180364267
205,102712,5082,724.1811676260139
206,102712,33417,636.2133481311507
207,102712,43999,928.2981122317452
208,102712,53952,276.60373307681743
209,102712,92386,575.98077090257
210,102712,122884,426.0528084618544
211,102712,142289,551.93614257379
212,102712,159565,611.3734032020823
213,102712,183182,645.8332166921252
214,102712,207119,271.1426802593356
215,102712,209245,636.3892831928533
216,102712,209995,626.3573175629172
217,102712,240268,966.4350709977182
218,102712,251855,148.92889206627598
219,102712,319578,635.325189101853
220,102712,409880,531.3098772763587
221,102712,450006,902.3433371494637
222,102712,465132,561.2274815853915
223,102712,475854,1069.2784590683084
224,102712,500424,527.3830150206753
225,102712,502092,465.7935832963765
226,102712,509714,655.6209105034725
227,102712,517030,528.9962266702872
228,102712,531559,525.0229623589037
229,102712,543352,775.4345441805572
230,102712,547996,579.1820635141447
231,102712,578490,591.1933648359903
232,102712,640139,588.5713977651728
233,102712,641739,1310.6787505575344
234,102712,645876,648.609337922202
235,102712,658659,609.7967972961297
236,102712,666126,750.1950251045575
237,102712,714724,5451.115375742814
238,102712,731431,288.75927699059656
239,102712,737894,512.1687105561967
240,102712,766298,773.6738535161039
241,102712,799150,486.4369130380163
242,102712,845797,264.8148947649595
243,102712,880657,352.694426600695
244,102712,884138,391.6870478983172
245,102712,910187,424.7318754292013
246,122884,5082,434.01121288587
247,122884,33417,813.229445452321
248,122884,43999,1006.9822282578074
249,122884,53952,413.07996184173317
250,122884,92386,839.2473770798554
251,122884,102712,426.0528084618544
252,122884,142289,539.3091625837396
253,122884,159565,806.2878407956968
254,122884,183182,797.7097899699017
255,122884,207119,452.4115503022728
256,122884,209245,938.4550621279224
257,122884,209995,712.241538663407
258,122884,240268,1014.8649157158517
259,122884,251855,459.9434673892315
260,122884,319578,957.2183527917964
261,122884,409880,847.6741923204419
262,122884,450006,1057.5537962755157
263,122884,465132,368.1760326798744
264,122884,475854,1021.9281224048955
265,122884,500424,502.26416835472753
266,122884,502092,494.4050615167689
267,122884,509714,491.06641785711344
268,122884,517030,593.6514884037636
269,122884,531559,439.45137352421875
270,122884,543352,429.9181554824101
271,122884,547996,892.2244174314883
272,122884,578490,406.299724867356
273,122884,640139,908.4369458245812
274,122884,641739,1265.6844816101518
275,122884,645876,972.9338390415508
276,122884,658659,910.1035395249844
277,122884,666126,761.4894721102457
278,122884,714724,5330.1126437927005
279,122884,731431,443.05333190155
280,122884,737894,699.9569094830284
281,122884,766298,460.20788809021224
282,122884,799150,528.5410912883779
283,122884,845797,470.1258458515839
284,122884,880657,528.6075182560722
285,122884,884138,536.4480916815046
286,122884,910187,420.9813011870006
287,142289,5082,721.1677813130908
288,142289,33417,641.8923329947606
289,142289,43999,934.9217940723415
290,142289,53952,326.29104205255913
291,142289,92386,637.0835272965812
292,142289,102712,551.93614257379
293,142289,122884,539.3091625837396
294,142289,159565,667.3932912334232
295,142289,183182,577.7803088035924
296,142289,207119,292.4286949208426
297,142289,209245,644.598241122418
298,142289,209995,619.0605886445123
299,142289,240268,938.8658574520556
300,142289,251855,428.68054027988535
301,142289,319578,761.7916171228707
302,142289,409880,696.3156943617664
303,142289,450006,857.672518836338
304,142289,465132,544.397877074468
305,142289,475854,1034.6063524264189
306,142289,500424,559.0440169556252
307,142289,502092,633.5531720206421
308,142289,509714,647.8278788320206
309,142289,517030,536.4354636288291
310,142289,531559,528.1234145246725
311,142289,543352,771.0030134501746
312,142289,547996,751.4085358586048
313,142289,578490,631.0782736228833
314,142289,640139,602.7836919919619
315,142289,641739,1251.9504042993592
316,142289,645876,648.6023540416845
317,142289,658659,623.8359585349377
318,142289,666126,754.7159445065245
319,142289,714724,5446.913370539924
320,142289,731431,414.9227648350968
321,142289,737894,681.8827767517495
322,142289,766298,769.7238174721721
323,142289,799150,459.9272163733968
324,142289,845797,559.319812804508
325,142289,880657,653.3777184198055
326,142289,884138,399.15317623436084
327,142289,910187,390.9156853918073
328,159565,5082,1014.8773043656678
329,159565,33417,220.7898408010826
330,159565,43999,370.2886699227814
331,159565,53952,595.8207982192437
332,159565,92386,365.1014544316008
333,159565,102712,611.3734032020823
334,159565,122884,806.2878407956968
335,159565,142289,667.3932912334232
336,159565,183182,371.7190246876476
337,159565,207119,592.9148372636568
338,159565,209245,366.44218776354313
339,159565,209995,731.0880605829867
340,159565,240268,470.2830079969612
341,159565,251855,584.5149482418133
342,159565,319578,346.5726439251176
343,159565,409880,318.3700069427346
344,159565,450006,452.2637925207282
345,159565,465132,972.0065887857221
346,159565,475854,616.5328744122505
347,159565,500424,467.04617444421575
348,159565,502092,608.580610828037
349,159565,509714,955.7487471572284
350,159565,517030,575.2979184145794
351,159565,531559,587.5761871278112
352,159565,543352,1081.9257137173395
