,origin,destination,count
24251,60750180001.,60750607032.,26
24365,60750180002.,60750176023.,26
8878,60750123023.,60750105002.,26
14617,60750135002.,60750135003.,26
5494,60750117003.,60750105001.,26
12801,60750130021.,60750611012.,26
4632,60750112002.,60750178011.,26
40755,60750615012.,60750117001.,26
9042,60750123023.,60750258002.,26
1527,60750105001.,60750117003.,26
6416,60750119021.,60750105002.,26
6444,60750119021.,60750117004.,25
42318,60750615071.,60750176023.,25
8525,60750123013.,60750176023.,25
38114,60750601002.,60750128012.,25
5974,60750117004.,60750176023.,25
13193,60750131014.,60750117002.,25
42221,60750615071.,60750121001.,25
2503,60750107021.,60750117002.,25
1521,60750105001.,60750112002.,25
40981,60750615012.,60750607032.,25
41326,60750615022.,60750117002.,25
1738,60750105002.,60750119021.,25
1855,60750105002.,60750176023.,25
9893,60750124053.,60750123013.,25
32240,60750258002.,60750180002.,25
39112,60750607032.,60750615071.,25
295,60750101011.,60750615013.,25
3088,60750109021.,60750117002.,25
40762,60750615012.,60750119021.,25
16446,60750155002.,60750155001.,25
9874,60750124053.,60750117004.,24
6067,60750117004.,60750615031.,24
39906,60750611012.,60750123013.,24
1905,60750105002.,60750258002.,24
4935,60750117001.,60750101011.,24
15462,60750152022.,60750117002.,24
1050,60750103001.,60750611012.,24
22085,60750176023.,60750125032.,24
24457,60750180002.,60750615012.,24
5823,60750117004.,60750106003.,24
14706,60750135003.,60750117002.,24
32353,60750258002.,60750257022.,24
5113,60750117001.,60750611012.,24
11928,60750129011.,60750101011.,24
32095,60750258002.,60750101011.,24
13411,60750131022.,60750117002.,24
6594,60750119021.,60750615071.,24
7368,60750121001.,60750615012.,24
16442,60750155002.,60750153002.,24
24173,60750180001.,60750117002.,24
32400,60750258002.,60750615011.,24
1667,60750105001.,60750615012.,24
41478,60750615031.,60750117003.,24
40752,60750615012.,60750112002.,23
9901,60750124053.,60750124051.,23
4978,60750117001.,60750117003.,23
38428,60750607011.,60750610003.,23
41497,60750615031.,60750123013.,23
4109,60750111021.,60750117004.,23
9886,60750124053.,60750122022.,23
5141,60750117002.,60750104022.,23
90,60750101011.,60750126021.,23
1677,60750105001.,60750615071.,23
40730,60750615012.,60750105001.,23
39908,60750611012.,60750123023.,23
1927,60750105002.,60750601002.,23
40947,60750615012.,60750264022.,23
183,60750101011.,60750178011.,23
32402,60750258002.,60750615013.,23
6585,60750119021.,60750615012.,23
38425,60750607011.,60750607032.,22
5453,60750117002.,60750611011.,22
23354,60750178011.,60750615012.,22
24725,60750180004.,60750180002.,22
41434,60750615022.,60750615011.,22
43137,60759809001.,60750607032.,22
40887,60750615012.,60750178011.,22
15464,60750152022.,60750117004.,22
16053,60750154021.,60750117002.,22
40684,60750615011.,60750607032.,22
6116,60750118001.,60750117002.,22
3541,60750110021.,60750117002.,22
4949,60750117001.,60750105002.,22
23335,60750178011.,60750258002.,22
4661,60750112002.,60750258002.,22
7206,60750121001.,60750117004.,22
5115,60750117001.,60750615012.,22
39028,60750607032.,60750180002.,22
1731,60750105002.,60750117001.,22
2293,60750106003.,60750611012.,22
6111,60750118001.,60750112002.,22
1688,60750105002.,60750102021.,21
15234,60750152011.,60750117002.,21
42371,60750615071.,60750258002.,21
429,60750101021.,60750101011.,21
42410,60750615071.,60750615013.,21
41234,60750615013.,60750615071.,21
1945,60750105002.,60750615013.,21
41439,60750615022.,60750615031.,21
23234,60750178011.,60750117003.,21
12569,60750130012.,60750117002.,21
41216,60750615013.,60750611012.,21
39891,60750611012.,60750119021.,21
6441,60750119021.,60750117001.,21
1948,60750105002.,60750615031.,21
5865,60750117004.,60750121002.,21
5792,60750117003.,60750615031.,21
22254,60750176023.,60750615013.,21
101,60750101011.,60750129012.,21
4504,60750112002.,60750105002.,21
5180,60750117002.,60750118001.,21
5158,60750117002.,60750109021.,21
4702,60750112002.,60750615071.,21
10,60750101011.,60750104011.,21
23262,60750178011.,60750125032.,21
13287,60750131021.,60750117002.,21
7378,60750121001.,60750615071.,21
32223,60750258002.,60750176023.,21
39012,60750607032.,60750176023.,21
5879,60750117004.,60750123024.,20
32418,60750258002.,60759809001.,20
5330,60750117002.,60750178011.,20
2072,60750106002.,60750117002.,20
5486,60750117003.,60750102021.,20
5543,60750117003.,60750121003.,20
8915,60750123023.,60750121001.,20
14443,60750135001.,60750117002.,20
5842,60750117004.,60750111021.,20
5244,60750117002.,60750131021.,20
39898,60750611012.,60750121001.,20
38886,60750607031.,60750615012.,20
24264,60750180001.,60750615031.,20
98,60750101011.,60750128021.,20
8,60750101011.,60750103002.,20
32405,60750258002.,60750615031.,20
42233,60750615071.,60750123023.,20
6531,60750119021.,60750178011.,20
16441,60750155002.,60750153001.,20
41436,60750615022.,60750615013.,20
32387,60750258002.,60750607031.,20
42543,60750615083.,60750117002.,19
13289,60750131021.,60750117004.,19
14857,60750151001.,60750117003.,19
4553,60750112002.,60750123013.,19
14089,60750133005.,60750154022.,19
38433,60750607011.,60750615012.,19
5169,60750117002.,60750111022.,19
13939,60750133003.,60750154021.,19
9076,60750123023.,60750611012.,19
40492,60750615011.,60750119021.,19
42742,60759803001.,60750166021.,19
40660,60750615011.,60750258002.,19
39381,60750610003.,60750105001.,19
1758,60750105002.,60750123023.,19
22160,60750176023.,60750178011.,19
41479,60750615031.,60750117004.,19
3311,60750109022.,60750611012.,19
6527,60750119021.,60750176023.,19
1546,60750105001.,60750123013.,19
6462,60750119021.,60750123013.,19
8403,60750123013.,60750112002.,19
40941,60750615012.,60750257022.,19
8420,60750123013.,60750121001.,19
5779,60750117003.,60750610001.,19
40877,60750615012.,60750176022.,19
24639,60750180004.,60750123013.,19
39441,60750610003.,60750125032.,19
5499,60750117003.,60750106003.,19
5447,60750117002.,60750607031.,19
40797,60750615012.,60750125032.,19
4277,60750111021.,60750615071.,19
40513,60750615011.,60750124053.,19
11717,60750128021.,60750117002.,19
12310,60750129023.,60750117002.,19
12210,60750129021.,60750615071.,19
40768,60750615012.,60750121001.,18
930,60750103001.,60750101011.,18
42012,60750615061.,60750117002.,18
24467,60750180002.,60750615071.,18
24300,60750180002.,60750117002.,18
4268,60750111021.,60750615012.,18
5559,60750117003.,60750124051.,18
9088,60750123023.,60750615071.,18
41225,60750615013.,60750615022.,18
5238,60750117002.,60750130021.,18
22367,60750176031.,60750180004.,18
8898,60750123023.,60750112002.,18
278,60750101011.,60750601002.,18
22240,60750176023.,60750607032.,18
7749,60750122022.,60750117003.,18
546,60750102011.,60750117003.,18
5930,60750117004.,60750151003.,18
688,60750102021.,60750103001.,18
837,60750102022.,60750101011.,18
9905,60750124053.,60750124062.,18
823,60750102021.,60750610003.,18
33042,60750264022.,60750117002.,18
40980,60750615012.,60750607031.,18
9873,60750124053.,60750117003.,18
32134,60750258002.,60750121001.,18
22912,60750177001.,60750177002.,18
6584,60750119021.,60750615011.,18
5686,60750117003.,60750180002.,18
38579,60750607013.,60750607032.,18
38115,60750601002.,60750128013.,18
5770,60750117003.,60750601002.,18
1689,60750105002.,60750102022.,18
41572,60750615031.,60750178011.,18
5441,60750117002.,60750601002.,18
22151,60750176023.,60750176022.,18
24450,60750180002.,60750610003.,18
1485,60750105001.,60750102021.,18
12872,60750130022.,60750130021.,18
39744,60750610003.,60750615022.,18
21,60750101011.,60750107012.,18
968,60750103001.,60750117004.,18
1385,60750104022.,60750101011.,18
5133,60750117002.,60750102021.,18
39989,60750611012.,60750178011.,18
5734,60750117003.,60750264022.,18
41509,60750615031.,60750125032.,17
5928,60750117004.,60750151001.,17
31975,60750257022.,60750101011.,17
10879,60750126011.,60750105002.,17
40796,60750615012.,60750125031.,17
716,60750102021.,60750117003.,17
41082,60750615013.,60750124053.,17
1684,60750105002.,60750101012.,17
41148,60750615013.,60750176023.,17
24461,60750180002.,60750615031.,17
40020,60750611012.,60750258002.,17
5914,60750117004.,60750131021.,17
5516,60750117003.,60750111011.,17
24456,60750180002.,60750615011.,17
5274,60750117002.,60750155002.,17
43103,60759809001.,60750258002.,17
39186,60750607033.,60750610003.,17
39400,60750610003.,60750112002.,17
11,60750101011.,60750104012.,17
105,60750101011.,60750130011.,17
8905,60750123023.,60750117004.,17
39727,60750610003.,60750607033.,17
43010,60759809001.,60750208011.,17
23349,60750178011.,60750610003.,17
8669,60750123021.,60750117002.,17
5217,60750117002.,60750125032.,17
102,60750101011.,60750129021.,17
5839,60750117004.,60750111011.,17
39645,60750610003.,60750251003.,17
33179,60750264022.,60750615012.,17
41328,60750615022.,60750117004.,17
92,60750101011.,60750127001.,17
11194,60750126022.,60750126012.,17
40624,60750615011.,60750180002.,17
5608,60750117003.,60750151001.,17
24302,60750180002.,60750117004.,17
5777,60750117003.,60750607032.,17
947,60750103001.,60750107021.,17
22998,60750177001.,60750607032.,17
42239,60750615071.,60750124053.,17
22926,60750177001.,60750201021.,17
5159,60750117002.,60750109022.,17
22252,60750176023.,60750615011.,17
14331,60750134021.,60750117002.,17
5151,60750117002.,60750107021.,17
2922,60750109011.,60750117002.,17
2703,60750108001.,60750117002.,17
9,60750101011.,60750103003.,17
309,60750101011.,60759803001.,16
32107,60750258002.,60750105001.,16
6066,60750117004.,60750615022.,16
9638,60750124051.,60750176031.,16
11089,60750126021.,60750117002.,16
24135,60750179031.,60750615012.,16
24301,60750180002.,60750117003.,16
5185,60750117002.,60750119022.,16
24283,60750180002.,60750105002.,16
13730,60750132004.,60750117002.,16
22041,60750176023.,60750112002.,16
9130,60750123024.,60750123013.,16
39668,60750610003.,60750257021.,16
2193,60750106003.,60750117004.,16
1143,60750103003.,60750117002.,16
14615,60750135002.,60750135001.,16
24254,60750180001.,60750610003.,16
5568,60750117003.,60750125032.,16
24259,60750180001.,60750615011.,16
9092,60750123024.,60750101011.,16
12339,60750129023.,60750128021.,16
8445,60750123013.,60750125031.,16
41226,60750615013.,60750615031.,16
5153,60750117002.,60750108001.,16
42489,60750615082.,60750117002.,16
4523,60750112002.,60750111011.,16
6453,60750119021.,60750121001.,16
42230,60750615071.,60750123013.,16
3015,60750109012.,60750117002.,16
5341,60750117002.,60750180004.,16
1702,60750105002.,60750106002.,16
43024,60759809001.,60750211002.,16
4311,60750111022.,60750111021.,16
16440,60750155002.,60750152022.,16
43147,60759809001.,60750614012.,16
42207,60750615071.,60750117001.,16
12443,60750130011.,60750117004.,16
4318,60750111022.,60750117002.,16
39103,60750607032.,60750615013.,16
8381,60750123013.,60750105001.,16
1532,60750105001.,60750119021.,16
5448,60750117002.,60750607032.,16
5206,60750117002.,60750123024.,16
5866,60750117004.,60750121003.,16
103,60750101011.,60750129022.,15
33051,60750264022.,60750123013.,15
88,60750101011.,60750126011.,15
24139,60750179031.,60750615031.,15
3089,60750109021.,60750117003.,15
6117,60750118001.,60750117003.,15
2051,60750106002.,60750105001.,15
1199,60750104011.,60750101011.,15
3510,60750110012.,60750615071.,15
1499,60750105001.,60750106002.,15
1720,60750105002.,60750111011.,15
11684,60750128021.,60750101011.,15
10064,60750124053.,60750615012.,15
41250,60750615021.,60750117002.,15
24800,60750180004.,60750615012.,15
41648,60750615031.,60750611012.,15
8616,60750123013.,60750607021.,15
8543,60750123013.,60750180002.,15
11937,60750129011.,60750105002.,15
42419,60750615071.,60750615061.,15
39983,60750611012.,60750176023.,15
8372,60750123013.,60750102021.,15
5519,60750117003.,60750111021.,15
3320,60750109022.,60750615071.,15
16247,60750155001.,60750117003.,15
56,60750101011.,60750119022.,15
297,60750101011.,60750615031.,15
7367,60750121001.,60750615011.,15
104,60750101011.,60750129023.,15
9866,60750124053.,60750111021.,15
5001,60750117001.,60750123023.,15
2765,60750108002.,60750117002.,15
20111,60750166021.,60750166012.,15
38775,60750607031.,60750117002.,15
5182,60750117002.,60750119012.,15
715,60750102021.,60750117002.,15
39105,60750607032.,60750615022.,15
285,60750101011.,60750610001.,15
43078,60759809001.,60750252001.,15
14572,60750135002.,60750117002.,15
11950,60750129011.,60750117002.,15
39070,60750607032.,60750258002.,15
10349,60750125031.,60750101011.,15
8611,60750123013.,60750601002.,15
635,60750102012.,60750117002.,15
41996,60750615051.,60750615071.,15
4692,60750112002.,60750615011.,15
2504,60750107021.,60750117003.,15
9012,60750123023.,60750178011.,15
15236,60750152011.,60750117004.,15
5259,60750117002.,60750135002.,15
12,60750101011.,60750104021.,15
19929,60750166012.,60750166021.,15
43152,60759809001.,60750615012.,15
32144,60750258002.,60750123023.,15
22396,60750176031.,60750607021.,15
39116,60750607032.,60759809001.,14
22084,60750176023.,60750125031.,14
15024,60750151002.,60750117002.,14
5843,60750117004.,60750111022.,14
40498,60750615011.,60750121001.,14
41393,60750615022.,60750180002.,14
4998,60750117001.,60750123013.,14
39828,60750611011.,60750611012.,14
9113,60750123024.,60750117003.,14
5833,60750117004.,60750109022.,14
14913,60750151001.,60750151003.,14
39417,60750610003.,60750121001.,14
39404,60750610003.,60750117001.,14
43017,60759809001.,60750209003.,14
39721,60750610003.,60750607011.,14
32404,60750258002.,60750615022.,14
6353,60750119013.,60750117002.,14
5203,60750117002.,60750123021.,14
43066,60759809001.,60750229032.,14
32649,60750261001.,60750253004.,14
1661,60750105001.,60750610003.,14
8633,60750123013.,60750615031.,14
43067,60759809001.,60750229033.,14
16431,60750155002.,60750134021.,14
23233,60750178011.,60750117002.,14
5252,60750117002.,60750133003.,14
38776,60750607031.,60750117003.,14
10679,60750125032.,60750615012.,14
38110,60750601002.,60750127001.,14
38834,60750607031.,60750180002.,14
5545,60750117003.,60750122022.,14
38931,60750607032.,60750117001.,14
39847,60750611012.,60750104011.,14
2300,60750106003.,60750615071.,14
24148,60750179031.,60750615071.,14
9995,60750124053.,60750176023.,14
21897,60750176022.,60750123013.,14
43063,60759809001.,60750229021.,14
39875,60750611012.,60750111021.,14
15618,60750153001.,60750117002.,14
233,60750101011.,60750264022.,14
41294,60750615021.,60750615011.,14
8400,60750123013.,60750111021.,14
10564,60750125032.,60750123023.,14
2505,60750107021.,60750117004.,14
38948,60750607032.,60750123013.,14
33564,60750301023.,60750171023.,14
8646,60750123013.,60759803001.,14
3228,60750109022.,60750117003.,14
24188,60750180001.,60750123013.,14
12441,60750130011.,60750117002.,14
33553,60750301023.,60750166021.,14
5161,60750117002.,60750110012.,14
10540,60750125032.,60750117003.,14
24314,60750180002.,60750123013.,14
1511,60750105001.,60750109022.,14
20,60750101011.,60750107011.,14
40478,60750615011.,60750111021.,14
9751,60750124052.,60750124053.,14
6023,60750117004.,60750258002.,14
310,60750101011.,60759809001.,14
694,60750102021.,60750105002.,14
5187,60750117002.,60750120011.,14
40063,60750611012.,60750615013.,14
5480,60750117002.,60759809001.,14
5189,60750117002.,60750120021.,14
24579,60750180003.,60750610003.,14
16612,60750155004.,60750117002.,14
18438,60750162001.,60750124053.,14
40484,60750615011.,60750117001.,14
12040,60750129011.,60750615071.,14
1497,60750105001.,60750105003.,14
687,60750102021.,60750102022.,14
43025,60759809001.,60750211003.,14
29465,60750226001.,60750607032.,14
41053,60750615013.,60750117001.,14
33276,60750301011.,60750171023.,13
5867,60750117004.,60750122021.,13
24174,60750180001.,60750117003.,13
6670,60750119022.,60750615071.,13
32389,60750258002.,60750607033.,13
3438,60750110012.,60750117002.,13
3064,60750109021.,60750105002.,13
1487,60750105001.,60750103001.,13
9512,60750124051.,60750111022.,13
1724,60750105002.,60750111022.,13
3229,60750109022.,60750117004.,13
9077,60750123023.,60750615011.,13
29,60750101011.,60750109021.,13
8877,60750123023.,60750105001.,13
5088,60750117001.,60750258002.,13
7199,60750121001.,60750112002.,13
8385,60750123013.,60750106003.,13
41292,60750615021.,60750610003.,13
8414,60750123013.,60750119021.,13
3090,60750109021.,60750117004.,13
5230,60750117002.,60750128021.,13
16085,60750154021.,60750133003.,13
4135,60750111021.,60750124051.,13
5321,60750117002.,60750176022.,13
22172,60750176023.,60750180004.,13
7512,60750121003.,60750117002.,13
10632,60750125032.,60750180004.,13
41024,60750615013.,60750105001.,13
673,60750102012.,60750611012.,13
39541,60750610003.,60750180004.,13
12288,60750129023.,60750101011.,13
8929,60750123023.,60750123024.,13
39538,60750610003.,60750180001.,13
39528,60750610003.,60750178011.,13
3193,60750109021.,60750615071.,13
5135,60750117002.,60750103001.,13
3206,60750109022.,60750105002.,13
42197,60750615071.,60750111011.,13
5464,60750117002.,60750615022.,13
41212,60750615013.,60750610001.,13
38108,60750601002.,60750126021.,13
11695,60750128021.,60750105002.,13
8533,60750123013.,60750177001.,13
32393,60750258002.,60750611012.,13
5131,60750117002.,60750102011.,13
5537,60750117003.,60750120011.,13
9079,60750123023.,60750615013.,13
3796,60750111011.,60750124051.,13
42214,60750615071.,60750119021.,13
5450,60750117002.,60750610001.,13
12570,60750130012.,60750117003.,13
33363,60750301012.,60750166021.,13
4320,60750111022.,60750117004.,13
43045,60759809001.,60750226001.,13
38863,60750607031.,60750258002.,13
5236,60750117002.,60750130011.,13
37595,60750477013.,60750476001.,13
1713,60750105002.,60750109021.,13
1483,60750105001.,60750102011.,13
15779,60750153002.,60750153001.,13
38881,60750607031.,60750610003.,13
3778,60750111011.,60750117004.,13
3344,60750110011.,60750117002.,13
