,A,B,Distance
117,394249.0,564042.0,778227.0808628044
118,394249.0,620523.0,634116.3797607302
119,394249.0,657479.0,691109.0636225787
120,394249.0,715029.0,700678.2561920934
121,394249.0,717276.0,681071.5678197957
122,394249.0,722114.0,670872.18143826
123,394249.0,738295.0,665827.3312775993
124,394249.0,747857.0,657938.3320695339
125,394249.0,772649.0,718674.2327040818
126,394249.0,821899.0,2724840.5974401976
127,394249.0,839469.0,509241.0913453322
128,394249.0,869156.0,782652.9188300073
129,394249.0,881294.0,655009.6198980815
130,394249.0,904330.0,641580.194190385
131,394249.0,907466.0,577103.752709257
132,453866.0,6773.0,400373.10914592724
133,453866.0,151125.0,449747.14263076393
134,453866.0,198441.0,422359.9912366153
135,453866.0,282354.0,374098.7636604381
136,453866.0,326349.0,483695.39406664047
137,453866.0,394249.0,609103.466207683
138,453866.0,485100.0,544272.7162085231
139,453866.0,564042.0,512498.6673815466
140,453866.0,620523.0,386232.2013748358
141,453866.0,657479.0,446752.4387195597
142,453866.0,715029.0,435344.18318201374
143,453866.0,717276.0,431523.1956598972
144,453866.0,722114.0,440769.37445603433
145,453866.0,738295.0,421171.99894903466
146,453866.0,747857.0,406772.3229189613
147,453866.0,772649.0,446583.5838712474
148,453866.0,821899.0,1717306.8338328672
149,453866.0,839469.0,326485.9887218749
150,453866.0,869156.0,519450.691212461
151,453866.0,881294.0,417697.2830128766
152,453866.0,904330.0,423467.274273529
153,453866.0,907466.0,371699.9245844002
154,485100.0,6773.0,556683.3565145765
155,485100.0,151125.0,618524.6826166966
156,485100.0,198441.0,608945.3648464507
157,485100.0,282354.0,544786.1489149355
158,485100.0,326349.0,694548.9338484028
159,485100.0,394249.0,806451.8225408011
160,485100.0,453866.0,544272.716208523
161,485100.0,564042.0,696751.1038560035
162,485100.0,620523.0,563944.9444492332
163,485100.0,657479.0,615230.6456762591
164,485100.0,715029.0,624606.6067709828
165,485100.0,717276.0,602113.6315289659
166,485100.0,722114.0,595050.9271393062
167,485100.0,738295.0,593336.72932856
168,485100.0,747857.0,583510.3560876538
169,485100.0,772649.0,635012.252138116
170,485100.0,821899.0,2405850.4262919626
171,485100.0,839469.0,452830.5782877748
172,485100.0,869156.0,698659.8788603612
173,485100.0,881294.0,581463.8462326163
174,485100.0,904330.0,569661.8543868089
175,485100.0,907466.0,511134.886977518
176,564042.0,6773.0,523442.5616365352
177,564042.0,151125.0,583434.6539019244
178,564042.0,198441.0,568936.4309660979
179,564042.0,282354.0,499353.7253856411
180,564042.0,326349.0,638590.3612086582
181,564042.0,394249.0,778227.080862805
182,564042.0,453866.0,512498.6673815463
183,564042.0,485100.0,696751.1038560043
184,564042.0,620523.0,523004.2861524149
185,564042.0,657479.0,574849.504511315
186,564042.0,715029.0,582223.310663291
187,564042.0,717276.0,560528.1505782047
188,564042.0,722114.0,564747.3709916507
189,564042.0,738295.0,562938.282193507
190,564042.0,747857.0,539423.7794646783
191,564042.0,772649.0,583137.9558898299
192,564042.0,821899.0,2277865.4748717197
193,564042.0,839469.0,425151.95060277655
194,564042.0,869156.0,665595.4434242981
195,564042.0,881294.0,541987.0163800737
196,564042.0,904330.0,534332.2889314034
197,564042.0,907466.0,482546.97426591744
198,620523.0,6773.0,405396.720173943
199,620523.0,151125.0,457621.46809261583
200,620523.0,198441.0,420952.15655261785
201,620523.0,282354.0,369360.9455880308
202,620523.0,326349.0,477734.61168766965
203,620523.0,394249.0,634116.3797607303
204,620523.0,453866.0,386232.201374836
205,620523.0,485100.0,563944.9444492335
206,620523.0,564042.0,523004.28615241504
207,620523.0,657479.0,449459.3136958824
208,620523.0,715029.0,437332.6776826182
209,620523.0,717276.0,432393.31233599887
210,620523.0,722114.0,444967.6110463091
211,620523.0,738295.0,430875.8842465501
212,620523.0,747857.0,404323.3752922765
213,620523.0,772649.0,440854.6789007394
214,620523.0,821899.0,1733873.0634876827
215,620523.0,839469.0,329762.663157464
216,620523.0,869156.0,533668.4254994649
